name,conference,count,year
William J. Bowman,POPL,1,2024
William J. Dally,ASPLOS,1,1989
William J. Dally,ASPLOS,1,1994
William J. Dally,ASPLOS,1,2000
William J. Dally,ASPLOS,1,2018
William J. Dally,ASPLOS,1,2023
William J. Dally,DAC,1,1987
William J. Dally,DAC,1,2001
William J. Dally,DAC,1,2013
William J. Dally,DAC,1,2018
William J. Dally,DAC,1,2019
William J. Dally,HPCA,2,1995
William J. Dally,HPCA,2,2000
William J. Dally,HPCA,1,2001
William J. Dally,HPCA,1,2003
William J. Dally,HPCA,1,2004
William J. Dally,HPCA,1,2005
William J. Dally,HPCA,1,2009
William J. Dally,HPCA,1,2012
William J. Dally,HPCA,1,2017
William J. Dally,HPCA,1,2019
William J. Dally,HPCA,1,2020
William J. Dally,ICCAD,1,2019
William J. Dally,ICCV,1,2019
William J. Dally,ICML,1,2022
William J. Dally,ICS,1,2006
William J. Dally,ICS,2,2007
William J. Dally,ISCA,1,1985
William J. Dally,ISCA,1,1987
William J. Dally,ISCA,1,1988
William J. Dally,ISCA,1,1990
William J. Dally,ISCA,1,1992
William J. Dally,ISCA,2,1993
William J. Dally,ISCA,1,1998
William J. Dally,ISCA,2,2000
William J. Dally,ISCA,1,2003
William J. Dally,ISCA,1,2004
William J. Dally,ISCA,1,2005
William J. Dally,ISCA,1,2006
William J. Dally,ISCA,1,2007
William J. Dally,ISCA,1,2008
William J. Dally,ISCA,1,2009
William J. Dally,ISCA,1,2011
William J. Dally,ISCA,1,2015
William J. Dally,ISCA,1,2016
William J. Dally,ISCA,1,2017
William J. Dally,PLDI,1,1989
William J. Dally,SC,1,2003
William J. Dally,SC,1,2004
William J. Dally,SC,1,2005
William J. Dally,SC,4,2006
William J. Dally,SC,2,2009
William J. Dally,SC,1,2013
William J. Dally,SC,1,2014
William J. Dally,SC,1,2015
William J. Dally,SIGMOD,1,1993
William J. Knottenbelt,CCS,1,2019
William K. Robertson,CCS,1,2004
William K. Robertson,IMC,1,2016
William K. Robertson,IMC,2,2018
William K. Robertson,IMC,1,2019
William K. Robertson,ISSTA,1,2008
William K. Robertson,ISSTA,1,2017
William K. Robertson,NDSS,1,2006
William K. Robertson,NDSS,1,2010
William K. Robertson,NDSS,1,2013
William K. Robertson,NDSS,1,2016
William K. Robertson,NDSS,1,2017
William K. Robertson,NDSS,1,2020
William K. Robertson,WWW,1,2018
William Kwok-Wai Cheung,AAAI,1,2004
William Kwok-Wai Cheung,AAAI,1,2016
William Kwok-Wai Cheung,AAAI,2,2019
William Kwok-Wai Cheung,AAAI,1,2024
William Kwok-Wai Cheung,CVPR,1,1996
William Kwok-Wai Cheung,EMNLP,1,2019
William Kwok-Wai Cheung,ICCV,1,1999
William Kwok-Wai Cheung,ICML,1,2007
William Kwok-Wai Cheung,IJCAI,2,2016
William Kwok-Wai Cheung,IJCAI,1,2017
William Kwok-Wai Cheung,IJCAI,2,2018
William Kwok-Wai Cheung,IJCAI,1,2019
William Kwok-Wai Cheung,SIGKDD,1,2020
William L. Scherlis,ICSE,1,1998
William L. Scherlis,ICSE,1,2002
William L. Scherlis,OOPSLA,1,2006
William L. Scherlis,POPL,1,1981
William L. Scherlis,POPL,1,1986
William L. Steiger,FOCS,1,1989
William L. Steiger,SODA,1,2000
William L. Steiger,STOC,1,1986
William L. Steiger,STOC,1,1988
William L. Steiger,STOC,1,1992
William M. Hoza,FOCS,1,2018
William M. Hoza,FOCS,1,2021
William M. Hoza,FOCS,1,2023
William M. Hoza,SODA,1,2016
William M. Hoza,STOC,1,2017
William M. Hoza,STOC,1,2023
William R. Michalson,HPDC,1,1992
William Robson Schwartz,ECCV,1,2010
William Robson Schwartz,ICCV,1,2009
William S. Cleveland,VIS,1,2008
William S. Evans,FOCS,1,1991
William S. Evans,FOCS,1,1993
William S. Evans,PLDI,1,1997
William S. Evans,PLDI,1,2001
William S. Evans,PLDI,1,2002
William S. Evans,SODA,1,2000
William S. Evans,SODA,1,2004
William S. Evans,SODA,1,2019
William S. Evans,STOC,1,1996
William S. Moses,SC,1,2021
William S. Moses,SC,1,2022
William T. Freeman,CVPR,1,1997
William T. Freeman,CVPR,3,2003
William T. Freeman,CVPR,2,2004
William T. Freeman,CVPR,4,2006
William T. Freeman,CVPR,2,2007
William T. Freeman,CVPR,3,2008
William T. Freeman,CVPR,1,2009
William T. Freeman,CVPR,6,2010
William T. Freeman,CVPR,3,2011
William T. Freeman,CVPR,2,2012
William T. Freeman,CVPR,3,2014
William T. Freeman,CVPR,5,2015
William T. Freeman,CVPR,2,2016
William T. Freeman,CVPR,2,2017
William T. Freeman,CVPR,5,2018
William T. Freeman,CVPR,3,2019
William T. Freeman,CVPR,4,2020
William T. Freeman,CVPR,4,2021
William T. Freeman,CVPR,1,2022
William T. Freeman,CVPR,1,2023
William T. Freeman,ECCV,1,1998
William T. Freeman,ECCV,2,2008
William T. Freeman,ECCV,1,2010
William T. Freeman,ECCV,3,2012
William T. Freeman,ECCV,1,2014
William T. Freeman,ECCV,2,2016
William T. Freeman,ECCV,4,2018
William T. Freeman,ECCV,1,2020
William T. Freeman,ECCV,2,2022
William T. Freeman,ICCV,1,1990
William T. Freeman,ICCV,1,1993
William T. Freeman,ICCV,1,1995
William T. Freeman,ICCV,1,1999
William T. Freeman,ICCV,1,2001
William T. Freeman,ICCV,2,2003
William T. Freeman,ICCV,3,2005
William T. Freeman,ICCV,1,2007
William T. Freeman,ICCV,2,2009
William T. Freeman,ICCV,2,2011
William T. Freeman,ICCV,3,2013
William T. Freeman,ICCV,1,2015
William T. Freeman,ICCV,2,2017
William T. Freeman,ICCV,4,2019
William T. Freeman,ICCV,4,2021
William T. Freeman,ICCV,2,2023
William T. Freeman,ICML,1,2023
William T. Freeman,SIGGRAPH,1,1997
William T. Freeman,SIGGRAPH,1,2001
William T. Freeman,SIGGRAPH,1,2005
William T. Freeman,SIGGRAPH,1,2006
William T. Freeman,SIGGRAPH,1,2007
William T. Freeman,SIGGRAPH,1,2008
William T. Freeman,SIGGRAPH,1,2009
William T. Freeman,SIGGRAPH,1,2012
William T. Freeman,SIGGRAPH,2,2013
William T. Freeman,SIGGRAPH,2,2014
William T. Freeman,SIGGRAPH,1,2015
William T. Freeman,SIGGRAPH,1,2017
William T. Freeman,SIGGRAPH,1,2018
William T. Freeman,SIGGRAPH,2,2021
William T. Freeman,SIGGRAPH,1,2023
William T. Freeman,SODA,1,2011
William T. Freeman,UIST,1,2018
William T. Hallahan,AAAI,1,2020
William T. Hallahan,NSDI,1,2021
William T. Hallahan,OOPSLA,1,2022
William T. Hallahan,PLDI,1,2019
William T. Hallahan,SIGCOMM,1,2018
William Waites,ACL,1,2020
William Whittaker,ECCV,1,2018
William Whittaker,ICCV,1,2019
William Whittaker,IJCAI,1,1985
William Whittaker,SIGGRAPH,1,2017
William Yang Wang,AAAI,2,2019
William Yang Wang,AAAI,2,2020
William Yang Wang,AAAI,2,2022
William Yang Wang,AAAI,1,2024
William Yang Wang,ACL,1,2012
William Yang Wang,ACL,1,2014
William Yang Wang,ACL,2,2015
William Yang Wang,ACL,5,2018
William Yang Wang,ACL,8,2019
William Yang Wang,ACL,4,2020
William Yang Wang,ACL,2,2021
William Yang Wang,ACL,4,2023
William Yang Wang,CVPR,1,2018
William Yang Wang,CVPR,1,2019
William Yang Wang,CVPR,2,2020
William Yang Wang,CVPR,1,2022
William Yang Wang,CVPR,2,2023
William Yang Wang,ECCV,1,2018
William Yang Wang,ECCV,2,2020
William Yang Wang,ECCV,1,2022
William Yang Wang,EMNLP,1,2013
William Yang Wang,EMNLP,1,2014
William Yang Wang,EMNLP,1,2015
William Yang Wang,EMNLP,1,2017
William Yang Wang,EMNLP,4,2018
William Yang Wang,EMNLP,4,2019
William Yang Wang,EMNLP,5,2020
William Yang Wang,EMNLP,3,2021
William Yang Wang,EMNLP,5,2022
William Yang Wang,EMNLP,4,2023
William Yang Wang,ICCV,1,2019
William Yang Wang,ICCV,1,2023
William Yang Wang,ICML,2,2023
William Yang Wang,IJCAI,1,2015
William Yang Wang,IJCAI,1,2016
William Yang Wang,IJCAI,1,2018
William Yang Wang,IJCAI,1,2023
William Yang Wang,SIGKDD,1,2024
William Yang Wang,NAACL,2,2015
William Yang Wang,NAACL,1,2016
William Yang Wang,NAACL,4,2018
William Yang Wang,NAACL,6,2019
William Yang Wang,NAACL,1,2021
William Yang Wang,NAACL,2,2022
William Yeoh 0001,AAAI,3,2014
William Yeoh 0001,AAAI,1,2015
William Yeoh 0001,AAAI,3,2016
William Yeoh 0001,AAAI,1,2021
William Yeoh 0001,AAAI,1,2022
William Yeoh 0001,CCS,1,2022
William Yeoh 0001,IJCAI,2,2009
William Yeoh 0001,IJCAI,1,2011
William Yeoh 0001,IJCAI,1,2013
William Yeoh 0001,IJCAI,2,2016
William Yeoh 0001,IJCAI,2,2017
William Yeoh 0001,IJCAI,1,2018
Willie Neiswanger,AAAI,1,2021
Willie Neiswanger,AAAI,1,2022
Willie Neiswanger,AAAI,1,2023
Willie Neiswanger,AAAI,1,2024
Willie Neiswanger,ICML,1,2016
Willie Neiswanger,ICML,1,2017
Willie Neiswanger,ICML,1,2019
Willie Neiswanger,ICML,1,2021
Willie Neiswanger,ICML,2,2022
Willie Neiswanger,OSDI,1,2021
Willy Susilo,AAAI,1,2024
Willy Susilo,CRYPTO,1,2017
Willy Susilo,CRYPTO,2,2022
Willy Susilo,CVPR,1,2023
Willy Susilo,ECCV,1,2022
Willy Susilo,EUROCRYPT,1,2009
Willy Susilo,EUROCRYPT,2,2022
Willy Susilo,NDSS,1,2012
Willy Susilo,NDSS,1,2023
Willy Zwaenepoel,ASPLOS,1,1994
Willy Zwaenepoel,ASPLOS,1,1996
Willy Zwaenepoel,ASPLOS,1,1998
Willy Zwaenepoel,ASPLOS,1,2009
Willy Zwaenepoel,ASPLOS,1,2020
Willy Zwaenepoel,EUROSYS,2,2007
Willy Zwaenepoel,EUROSYS,1,2009
Willy Zwaenepoel,EUROSYS,1,2010
Willy Zwaenepoel,EUROSYS,1,2011
Willy Zwaenepoel,EUROSYS,2,2018
Willy Zwaenepoel,EUROSYS,1,2019
Willy Zwaenepoel,EUROSYS,1,2020
Willy Zwaenepoel,EUROSYS,1,2021
Willy Zwaenepoel,EUROSYS,1,2022
Willy Zwaenepoel,EUROSYS,1,2023
Willy Zwaenepoel,HPCA,1,1996
Willy Zwaenepoel,HPCA,1,1997
Willy Zwaenepoel,HPCA,1,2007
Willy Zwaenepoel,ICDE,1,2005
Willy Zwaenepoel,ISCA,1,1990
Willy Zwaenepoel,ISCA,1,1992
Willy Zwaenepoel,ISCA,1,1993
Willy Zwaenepoel,ISCA,1,1994
Willy Zwaenepoel,MOBISYS,1,2003
Willy Zwaenepoel,NSDI,1,2019
Willy Zwaenepoel,OOPSLA,1,2002
Willy Zwaenepoel,OSDI,1,1999
Willy Zwaenepoel,OSDI,1,2020
Willy Zwaenepoel,OSDI,1,2023
Willy Zwaenepoel,SC,1,1995
Willy Zwaenepoel,SC,1,1998
Willy Zwaenepoel,SC,1,2000
Willy Zwaenepoel,SIGCOMM,1,1985
Willy Zwaenepoel,SOSP,1,1983
Willy Zwaenepoel,SOSP,1,1991
Willy Zwaenepoel,SOSP,1,2007
Willy Zwaenepoel,SOSP,1,2013
Willy Zwaenepoel,SOSP,1,2015
Willy Zwaenepoel,SOSP,1,2019
Willy Zwaenepoel,VLDB,1,2009
Willy Zwaenepoel,VLDB,1,2018
Willy Zwaenepoel,WWW,1,2004
Wim Martens,LICS,1,2014
Wim Martens,PODS,1,2004
Wim Martens,PODS,2,2010
Wim Martens,PODS,1,2011
Wim Martens,PODS,1,2012
Wim Martens,PODS,2,2015
Wim Martens,PODS,1,2016
Wim Martens,PODS,1,2019
Wim Martens,PODS,3,2022
Wim Martens,PODS,1,2023
Wim Martens,SIGMOD,1,2009
Wim Martens,SIGMOD,1,2021
Wim Martens,SIGMOD,1,2022
Wim Martens,SIGMOD,1,2023
Wim Martens,VLDB,1,2017
Wim Martens,VLDB,1,2022
Wim Martens,VLDB,1,2023
Wim Martens,WWW,1,2005
Wim Martens,WWW,1,2015
Wim Martens,WWW,1,2019
Wim van Dam,FOCS,1,1998
Wim van Dam,FOCS,1,2001
Wim van Dam,FOCS,1,2004
Wim van Dam,FOCS,1,2005
Wim van Dam,SODA,1,2003
Wim van Dam,SODA,1,2007
Wim van Dam,STOC,1,2000
Winfried Lamersdorf,ICDE,1,1984
Winfried Lamersdorf,ICDE,1,1988
Winfried Lamersdorf,VLDB,1,1984
Wing Lam,ASE,1,2023
Wing Lam,FSE,1,2016
Wing Lam,FSE,1,2017
Wing Lam,FSE,1,2019
Wing Lam,ICSE,1,2020
Wing Lam,ICSE,1,2022
Wing Lam,ISSTA,1,2014
Wing Lam,ISSTA,1,2019
Wing Lam,ISSTA,1,2020
Wing Lam,ISSTA,1,2021
Wing Lam,ISSTA,1,2023
Wing Lam,OOPSLA,1,2020
Wing-Kai Hon,FOCS,1,2003
Wing-Kai Hon,FOCS,1,2009
Wing-Kai Hon,SIGIR,1,2011
Wing-Kai Hon,SODA,1,2005
Wing-Kai Hon,VLDB,1,2010
Wing-Kin Sung,FOCS,1,2003
Wing-Kin Sung,RECOMB,1,2005
Wing-Kin Sung,RECOMB,1,2007
Wing-Kin Sung,RECOMB,1,2011
Wing-Kin Sung,RECOMB,1,2012
Wing-Kin Sung,RECOMB,2,2013
Wing-Kin Sung,RECOMB,1,2017
Wing-Kin Sung,SODA,1,2005
Wing-Kin Sung,SODA,1,2007
Wing-Kin Sung,SODA,1,2013
Wing-Kin Sung,STOC,1,1997
Winston H. Hsu,AAAI,1,2015
Winston H. Hsu,AAAI,1,2022
Winston H. Hsu,AAAI,1,2024
Winston H. Hsu,CVPR,1,2011
Winston H. Hsu,CVPR,1,2015
Winston H. Hsu,CVPR,1,2017
Winston H. Hsu,CVPR,1,2021
Winston H. Hsu,CVPR,1,2022
Winston H. Hsu,ECCV,2,2014
Winston H. Hsu,ECCV,1,2018
Winston H. Hsu,ECCV,1,2022
Winston H. Hsu,ICCV,1,2013
Winston H. Hsu,ICCV,1,2017
Winston H. Hsu,ICCV,1,2019
Winston H. Hsu,ICCV,1,2021
Winston H. Hsu,NAACL,1,2021
Winston H. Hsu,SIGIR,1,2012
Winston H. Hsu,SIGIR,1,2014
Winston H. Hsu,WWW,1,2021
Witawas Srisa-an,EUROSYS,1,2018
Witawas Srisa-an,ICSE,1,2014
Witawas Srisa-an,ICSE,1,2017
Witawas Srisa-an,ISSTA,1,2013
Witawas Srisa-an,OOPSLA,1,2007
Witawas Srisa-an,OOPSLA,1,2008
Witawas Srisa-an,OOPSLA,1,2011
Witold Charatonik,FOCS,1,1994
Witold Charatonik,ICFP,1,2022
Witold Charatonik,LICS,1,1994
Witold Charatonik,LICS,1,1997
Witold Charatonik,LICS,1,1998
Witold Charatonik,LICS,1,2013
Witold Charatonik,LICS,1,2014
Witold Charatonik,POPL,1,2000
Wlodek Zadrozny,AAAI,1,1987
Wlodek Zadrozny,AAAI,1,1998
Wlodek Zadrozny,AAAI,1,2000
Wlodek Zadrozny,IJCAI,1,1987
Wlodek Zadrozny,SIGCSE,1,2015
Wojciech Czerwinski,FOCS,1,2021
Wojciech Czerwinski,LICS,1,2015
Wojciech Czerwinski,LICS,1,2017
Wojciech Czerwinski,LICS,1,2020
Wojciech Czerwinski,LICS,2,2022
Wojciech Czerwinski,PODS,1,2015
Wojciech Czerwinski,PODS,1,2016
Wojciech Czerwinski,SODA,1,2019
Wojciech Czerwinski,SODA,1,2021
Wojciech Czerwinski,STOC,1,2019
Wojciech Jamroga,IJCAI,3,2011
Wojciech Jamroga,IJCAI,2,2019
Wojciech Jamroga,IJCAI,1,2023
Wojciech Jarosz,SIGGRAPH,1,2005
Wojciech Jarosz,SIGGRAPH,2,2008
Wojciech Jarosz,SIGGRAPH,1,2011
Wojciech Jarosz,SIGGRAPH,1,2012
Wojciech Jarosz,SIGGRAPH,1,2013
Wojciech Jarosz,SIGGRAPH,1,2014
Wojciech Jarosz,SIGGRAPH,1,2015
Wojciech Jarosz,SIGGRAPH,2,2017
Wojciech Jarosz,SIGGRAPH,2,2019
Wojciech Jarosz,SIGGRAPH,2,2020
Wojciech Jarosz,SIGGRAPH,2,2022
Wojciech Jarosz,SIGGRAPH,1,2023
Wojciech Jarosz,UIST,1,2022
Wojciech Matusik,CVPR,1,2007
Wojciech Matusik,CVPR,1,2008
Wojciech Matusik,CVPR,1,2012
Wojciech Matusik,CVPR,1,2016
Wojciech Matusik,CVPR,1,2019
Wojciech Matusik,CVPR,2,2021
Wojciech Matusik,CVPR,1,2022
Wojciech Matusik,ECCV,3,2018
Wojciech Matusik,ICCV,1,2007
Wojciech Matusik,ICCV,1,2009
Wojciech Matusik,ICCV,1,2017
Wojciech Matusik,ICCV,1,2019
Wojciech Matusik,ICML,1,2019
Wojciech Matusik,ICML,2,2020
Wojciech Matusik,ICML,1,2022
Wojciech Matusik,ICML,3,2023
Wojciech Matusik,SIGGRAPH,1,2000
Wojciech Matusik,SIGGRAPH,1,2002
Wojciech Matusik,SIGGRAPH,1,2003
Wojciech Matusik,SIGGRAPH,1,2004
Wojciech Matusik,SIGGRAPH,2,2005
Wojciech Matusik,SIGGRAPH,6,2006
Wojciech Matusik,SIGGRAPH,5,2007
Wojciech Matusik,SIGGRAPH,2,2008
Wojciech Matusik,SIGGRAPH,3,2009
Wojciech Matusik,SIGGRAPH,5,2010
Wojciech Matusik,SIGGRAPH,1,2011
Wojciech Matusik,SIGGRAPH,1,2012
Wojciech Matusik,SIGGRAPH,6,2013
Wojciech Matusik,SIGGRAPH,3,2014
Wojciech Matusik,SIGGRAPH,3,2015
Wojciech Matusik,SIGGRAPH,5,2016
Wojciech Matusik,SIGGRAPH,5,2017
Wojciech Matusik,SIGGRAPH,2,2018
Wojciech Matusik,SIGGRAPH,1,2019
Wojciech Matusik,SIGGRAPH,5,2021
Wojciech Matusik,SIGGRAPH,1,2022
Wojciech Matusik,SIGGRAPH,2,2023
Wojciech Matusik,UIST,1,2015
Wojciech Matusik,UIST,1,2016
Wojciech Matusik,UIST,1,2019
Wojciech Matusik,UIST,2,2023
Wojciech Penczek,LICS,1,1995
Wojciech Rytter,FOCS,1,1993
Wojciech Rytter,FOCS,1,2000
Wojciech Rytter,FOCS,1,2003
Wojciech Rytter,SODA,1,1996
Wojciech Rytter,SODA,1,2000
Wojciech Rytter,SODA,1,2012
Wojciech Rytter,SODA,1,2015
Wojciech Samek,AAAI,1,2020
Wojciech Samek,AAAI,1,2024
Wojciech Samek,CVPR,1,2016
Wojciech Samek,CVPR,1,2023
Wolf-Tilo Balke,ICDE,1,2005
Wolf-Tilo Balke,ICDE,1,2019
Wolf-Tilo Balke,SIGMOD,1,2007
Wolf-Tilo Balke,VLDB,1,2000
Wolf-Tilo Balke,VLDB,1,2004
Wolf-Tilo Balke,VLDB,1,2012
Wolfgang Banzhaf,ECCV,1,2020
Wolfgang Emmerich,FSE,1,2002
Wolfgang Emmerich,FSE,1,2007
Wolfgang Emmerich,FSE,1,2008
Wolfgang Emmerich,HPDC,1,2010
Wolfgang Emmerich,ICSE,1,1999
Wolfgang Emmerich,ICSE,1,2000
Wolfgang Emmerich,ICSE,1,2003
Wolfgang Emmerich,ICSE,1,2004
Wolfgang Emmerich,ICSE,1,2008
Wolfgang Faber 0001,AAAI,1,2010
Wolfgang Faber 0001,AAAI,1,2013
Wolfgang Faber 0001,AAAI,1,2016
Wolfgang Faber 0001,AAAI,1,2017
Wolfgang Faber 0001,AAAI,1,2018
Wolfgang Faber 0001,AAAI,1,2019
Wolfgang Faber 0001,AAAI,1,2023
Wolfgang Faber 0001,IJCAI,1,2001
Wolfgang Faber 0001,IJCAI,1,2003
Wolfgang Faber 0001,IJCAI,2,2005
Wolfgang Faber 0001,IJCAI,1,2007
Wolfgang Faber 0001,IJCAI,1,2015
Wolfgang Faber 0001,IJCAI,1,2016
Wolfgang Gatterbauer,AAAI,1,2006
Wolfgang Gatterbauer,AAAI,1,2017
Wolfgang Gatterbauer,ICDE,2,2024
Wolfgang Gatterbauer,PODS,1,2020
Wolfgang Gatterbauer,PODS,1,2021
Wolfgang Gatterbauer,PODS,1,2023
Wolfgang Gatterbauer,SIGMOD,1,2010
Wolfgang Gatterbauer,SIGMOD,1,2011
Wolfgang Gatterbauer,SIGMOD,1,2017
Wolfgang Gatterbauer,SIGMOD,1,2019
Wolfgang Gatterbauer,SIGMOD,4,2020
Wolfgang Gatterbauer,SIGMOD,2,2023
Wolfgang Gatterbauer,SIGMOD,1,2024
Wolfgang Gatterbauer,VIS,1,2022
Wolfgang Gatterbauer,VLDB,1,2009
Wolfgang Gatterbauer,VLDB,1,2010
Wolfgang Gatterbauer,VLDB,3,2015
Wolfgang Gatterbauer,VLDB,1,2020
Wolfgang Gatterbauer,VLDB,1,2021
Wolfgang Gatterbauer,VLDB,1,2022
Wolfgang Gatterbauer,WWW,1,2007
Wolfgang Gatterbauer,WWW,1,2018
Wolfgang Heidrich,CVPR,1,2008
Wolfgang Heidrich,CVPR,2,2010
Wolfgang Heidrich,CVPR,1,2011
Wolfgang Heidrich,CVPR,1,2013
Wolfgang Heidrich,CVPR,1,2014
Wolfgang Heidrich,CVPR,3,2015
Wolfgang Heidrich,CVPR,1,2016
Wolfgang Heidrich,CVPR,1,2017
Wolfgang Heidrich,CVPR,2,2018
Wolfgang Heidrich,CVPR,2,2020
Wolfgang Heidrich,CVPR,2,2021
Wolfgang Heidrich,ECCV,1,2002
Wolfgang Heidrich,ECCV,1,2016
Wolfgang Heidrich,ECCV,1,2018
Wolfgang Heidrich,ECCV,2,2020
Wolfgang Heidrich,ICCV,1,2007
Wolfgang Heidrich,ICCV,2,2011
Wolfgang Heidrich,ICCV,2,2017
Wolfgang Heidrich,ICCV,4,2021
Wolfgang Heidrich,SIGGRAPH,1,1999
Wolfgang Heidrich,SIGGRAPH,1,2000
Wolfgang Heidrich,SIGGRAPH,2,2003
Wolfgang Heidrich,SIGGRAPH,1,2004
Wolfgang Heidrich,SIGGRAPH,1,2007
Wolfgang Heidrich,SIGGRAPH,1,2008
Wolfgang Heidrich,SIGGRAPH,1,2010
Wolfgang Heidrich,SIGGRAPH,2,2011
Wolfgang Heidrich,SIGGRAPH,1,2012
Wolfgang Heidrich,SIGGRAPH,2,2013
Wolfgang Heidrich,SIGGRAPH,2,2014
Wolfgang Heidrich,SIGGRAPH,1,2015
Wolfgang Heidrich,SIGGRAPH,3,2016
Wolfgang Heidrich,SIGGRAPH,1,2017
Wolfgang Heidrich,SIGGRAPH,4,2018
Wolfgang Heidrich,SIGGRAPH,2,2019
Wolfgang Heidrich,SIGGRAPH,1,2021
Wolfgang Heidrich,SIGGRAPH,2,2022
Wolfgang Heidrich,SIGGRAPH,1,2023
Wolfgang Heidrich,VIS,1,1995
Wolfgang Heidrich,VIS,1,2003
Wolfgang Heidrich,VR,1,2023
Wolfgang Hürst,VR,1,2023
Wolfgang Kastner,CCS,1,2014
Wolfgang Lehner,HPCA,1,2014
Wolfgang Lehner,HPDC,1,2010
Wolfgang Lehner,ICDE,1,2001
Wolfgang Lehner,ICDE,1,2002
Wolfgang Lehner,ICDE,1,2008
Wolfgang Lehner,ICDE,1,2009
Wolfgang Lehner,ICDE,2,2013
Wolfgang Lehner,ICDE,1,2015
Wolfgang Lehner,ICDE,1,2016
Wolfgang Lehner,PODS,1,2007
Wolfgang Lehner,SIGMOD,2,2007
Wolfgang Lehner,SIGMOD,1,2008
Wolfgang Lehner,SIGMOD,1,2014
Wolfgang Lehner,SIGMOD,1,2015
Wolfgang Lehner,SIGMOD,1,2016
Wolfgang Lehner,SIGMOD,1,2017
Wolfgang Lehner,SIGMOD,2,2018
Wolfgang Lehner,SIGMOD,1,2021
Wolfgang Lehner,VLDB,1,2003
Wolfgang Lehner,VLDB,2,2006
Wolfgang Lehner,VLDB,1,2009
Wolfgang Lehner,VLDB,1,2011
Wolfgang Lehner,VLDB,1,2015
Wolfgang Lehner,VLDB,2,2017
Wolfgang Lehner,VLDB,2,2018
Wolfgang Lehner,VLDB,3,2020
Wolfgang Lehner,VLDB,1,2022
Wolfgang Lehner,VLDB,1,2023
Wolfgang Maass 0001,FOCS,1,1986
Wolfgang Maass 0001,FOCS,1,1987
Wolfgang Maass 0001,FOCS,1,1989
Wolfgang Maass 0001,FOCS,1,1990
Wolfgang Maass 0001,FOCS,1,1991
Wolfgang Maass 0001,ICML,2,1995
Wolfgang Maass 0001,ICML,1,2009
Wolfgang Maass 0001,STOC,1,1984
Wolfgang Maass 0001,STOC,1,1987
Wolfgang Maass 0001,STOC,1,1988
Wolfgang Maass 0001,STOC,1,1993
Wolfgang Maass 0002,ACL,1,2016
Wolfgang Menzel,ACL,3,2006
Wolfgang Menzel,ACL,1,2014
Wolfgang Nebel,ICCAD,1,2003
Wolfgang Nejdl,AAAI,1,1990
Wolfgang Nejdl,AAAI,1,1991
Wolfgang Nejdl,AAAI,2,2024
Wolfgang Nejdl,ICDE,1,2005
Wolfgang Nejdl,ICDE,1,2023
Wolfgang Nejdl,IJCAI,1,1991
Wolfgang Nejdl,IJCAI,1,1995
Wolfgang Nejdl,IJCAI,1,2023
Wolfgang Nejdl,SIGIR,1,2005
Wolfgang Nejdl,SIGIR,1,2007
Wolfgang Nejdl,SIGIR,1,2008
Wolfgang Nejdl,SIGIR,1,2010
Wolfgang Nejdl,SIGIR,1,2011
Wolfgang Nejdl,SIGIR,1,2013
Wolfgang Nejdl,SIGIR,1,2014
Wolfgang Nejdl,SIGIR,1,2015
Wolfgang Nejdl,SIGIR,1,2024
Wolfgang Nejdl,SIGMOD,1,2007
Wolfgang Nejdl,VLDB,1,1987
Wolfgang Nejdl,VLDB,1,2008
Wolfgang Nejdl,VLDB,1,2009
Wolfgang Nejdl,VLDB,1,2010
Wolfgang Nejdl,WWW,1,2002
Wolfgang Nejdl,WWW,1,2003
Wolfgang Nejdl,WWW,1,2006
Wolfgang Nejdl,WWW,1,2007
Wolfgang Nejdl,WWW,1,2008
Wolfgang Nejdl,WWW,1,2010
Wolfgang Nejdl,WWW,1,2021
Wolfgang Nejdl,WWW,1,2023
Wolfgang Nejdl,WWW,1,2024
Wolfgang W. Bein,SODA,1,2006
Wolfgang Wahlster,IJCAI,1,1983
Wolfgang Wahlster,IJCAI,1,2001
Wolfram Wingerath,ICDE,1,2020
Wolfram Wingerath,VLDB,1,2017
Wolfram Wingerath,VLDB,1,2020
Wolfram Wingerath,VLDB,1,2022
Won Hwa Kim,AAAI,1,2024
Won Hwa Kim,CVPR,1,2013
Won Hwa Kim,CVPR,1,2015
Won Hwa Kim,CVPR,1,2016
Won Hwa Kim,CVPR,1,2017
Won Hwa Kim,CVPR,1,2023
Won Hwa Kim,ECCV,1,2016
Won Hwa Kim,ICCV,1,2015
Won Hwa Kim,ICCV,1,2019
Won Hwa Kim,ICML,1,2023
Won Hwa Kim,IJCAI,1,2022
Won-Ki Jeong,CVPR,1,2021
Won-Ki Jeong,VIS,1,2007
Won-Ki Jeong,VIS,1,2009
Won-Ki Jeong,VIS,1,2010
Won-Ki Jeong,VIS,1,2012
Won-Ki Jeong,VIS,1,2014
Won-Ki Jeong,VIS,1,2018
Won-Ki Jeong,VIS,1,2019
Wonjong Rhee,AAAI,2,2019
Wonjong Rhee,AAAI,1,2023
Wonjong Rhee,CVPR,2,2023
Wonjong Rhee,WWW,1,2022
Wonsook Lee,AAAI,1,2017
Wonsook Lee,VR,1,2001
Wonyong Sung,AAAI,1,2020
Wonyong Sung,AAAI,1,2021
Wonyong Sung,EMNLP,1,2023
Wonyong Sung,ICML,1,2016
Wooi-Boon Goh,ICCV,1,2007
